loss,res_loss,d0_loss,d1_loss,neu_loss
101279.3828125,27690746.0,20.46171760559082,55.96772766113281,768.3163452148438
1738542.25,84648120.0,57.53677749633789,17.673093795776367,136234.46875
493624.65625,55477636.0,106.0954818725586,2.334975481033325,10654.36328125
521037.25,31601062.0,125.6011962890625,1.0124850273132324,20492.19140625
252207.421875,9736252.0,103.5840072631836,2.9714555740356445,10156.716796875
191897.25,12436493.0,69.40579223632812,12.560989379882812,167.5933074951172
128816.1796875,5730008.0,47.823978424072266,24.42546844482422,1247.1339111328125
73884.734375,2329736.25,36.49728012084961,33.46304702758789,162.87892150878906
82234.6171875,2612293.75,31.859291076660156,37.87294387817383,34.72071075439453
67356.21875,1583136.375,31.31475257873535,38.32518005371094,87.35314178466797
58461.546875,1067199.5,31.435853958129883,38.15892028808594,18.577373504638672
54955.14453125,835722.5625,31.124345779418945,38.407752990722656,13.175549507141113
49658.296875,570007.0625,32.85102844238281,36.55989074707031,13.265326499938965
48792.1953125,496950.71875,35.888240814208984,33.75697326660156,5.4966511726379395
46317.63671875,373739.625,39.70188903808594,30.38738250732422,6.0811238288879395
44810.41015625,301564.78125,38.47599792480469,31.739229202270508,5.272087097167969
43426.0234375,247036.203125,37.341976165771484,32.646846771240234,3.2381019592285156
42683.65625,214665.4375,35.0190315246582,34.81363296508789,3.936523675918579
40648.125,153477.28125,35.06610870361328,34.53059387207031,1.763532280921936
40800.6640625,151321.34375,35.649314880371094,33.80682373046875,1.9740662574768066
41280.18359375,156946.453125,36.137367248535156,33.19241714477539,2.353849172592163
40360.39453125,128562.3203125,34.49050521850586,34.87333679199219,2.172867774963379
39025.4375,92811.109375,33.48729705810547,35.975669860839844,2.46420955657959
39940.88671875,107513.2578125,33.53437805175781,35.99514389038086,1.5489997863769531
38961.7578125,83289.8828125,34.77260208129883,34.7985725402832,1.167938232421875
39411.5390625,88697.3984375,37.12445068359375,32.41136169433594,3.1366846561431885
38407.1328125,66982.3984375,37.270938873291016,32.27153396606445,1.8844982385635376
39455.08203125,84602.46875,35.46774673461914,33.9548225402832,0.6057660579681396
38899.234375,72471.0234375,33.8212776184082,35.55978775024414,0.5381186604499817
38512.85546875,63852.546875,32.71120834350586,36.6318359375,1.0181214809417725
38728.6875,65888.609375,34.06143569946289,35.214378356933594,0.568439245223999
38075.0234375,52951.02734375,35.98928451538086,33.37425994873047,0.43870994448661804
38618.72265625,59699.0390625,36.837825775146484,32.50492858886719,0.7205493450164795
38058.13671875,49703.12890625,36.354835510253906,32.989219665527344,0.6298034191131592
38346.03125,52376.48828125,34.30322265625,35.047142028808594,0.44902849197387695
38483.328125,52616.7265625,33.427005767822266,35.941654205322266,1.0597659349441528
38028.5,45345.28125,32.36593246459961,36.972694396972656,0.363654226064682
38184.375,46402.453125,33.85369110107422,35.43748474121094,1.2199296951293945
38368.90234375,48298.0,36.09810256958008,33.09843444824219,0.33963853120803833
38125.890625,43579.76953125,36.98147201538086,32.28946304321289,0.40399038791656494
38238.93359375,44351.66015625,36.240360260009766,32.95884704589844,0.24961020052433014
37984.80078125,40474.94921875,34.50181579589844,34.66083908081055,0.3578677475452423
38154.640625,41917.71484375,33.517417907714844,35.577701568603516,0.21562427282333374
38024.62109375,39435.78515625,33.05384826660156,36.05084991455078,0.19241882860660553
38118.1953125,40068.54296875,34.25352478027344,34.766746520996094,0.18889065086841583
37987.27734375,38047.046875,34.95293045043945,34.016353607177734,0.23089970648288727
38241.2578125,39436.5859375,36.341514587402344,32.71299743652344,0.6961827874183655
38051.7109375,37113.03515625,35.61227035522461,33.35898971557617,0.3230942487716675
38580.609375,42006.40625,35.23118591308594,33.69260025024414,0.20891724526882172
37994.76171875,35492.0625,34.047813415527344,34.83811569213867,0.2594902813434601
39422.97265625,49240.80078125,33.52401351928711,35.272579193115234,0.21122457087039948
38668.4921875,41163.921875,33.57225036621094,35.1854133605957,0.8615795373916626
39472.6875,48139.6484375,34.144107818603516,34.57742691040039,0.9118621349334717
39677.09375,49329.9765625,34.6494140625,34.040897369384766,0.4305700361728668
38488.359375,37531.90625,34.731990814208984,33.965843200683594,1.09365975856781
39142.234375,42761.09375,35.10987854003906,33.58523178100586,0.5432514548301697
39094.54296875,41739.30859375,35.25283432006836,33.391014099121094,1.433800458908081
38630.81640625,37145.140625,34.611263275146484,34.021278381347656,0.571092426776886
39182.7578125,41136.4609375,34.43222427368164,34.21708679199219,0.4005856215953827
38842.08984375,37759.6640625,34.06126403808594,34.556148529052734,0.22227980196475983
38836.63671875,37281.65625,33.96531677246094,34.58502960205078,1.310010552406311
38837.3515625,36832.921875,34.91709899902344,33.61392593383789,0.4557560086250305
38579.671875,34405.69140625,34.63823318481445,33.84665298461914,0.211351215839386
38527.67578125,33918.43359375,34.329463958740234,34.039058685302734,0.18548764288425446
38847.3046875,36274.65625,33.78506088256836,34.47397232055664,0.20877712965011597
38639.33984375,34517.015625,34.01803970336914,34.141353607177734,0.3397255539894104
38983.90625,36833.4375,34.03384017944336,34.04618453979492,0.8214915990829468
38782.01953125,35234.38671875,34.41152572631836,33.560359954833984,0.41998907923698425
38517.39453125,33311.41015625,34.2838020324707,33.55381774902344,0.16146184504032135
39372.1171875,39336.078125,33.45719909667969,34.260250091552734,0.6339115500450134
38563.32421875,33690.3046875,33.44047164916992,34.11481857299805,0.16573737561702728
40368.63671875,46376.34765625,34.232566833496094,33.127464294433594,1.0427582263946533
40001.9453125,43518.75,34.40304946899414,32.8779182434082,0.7723591327667236
39778.1953125,41695.2109375,33.66598892211914,33.54267883300781,0.2971108555793762
39379.21875,38792.30078125,33.56386947631836,33.55223083496094,0.2324516326189041
39326.76953125,38256.671875,33.904136657714844,33.115482330322266,0.19408325850963593
39036.90234375,36040.9921875,34.27391052246094,32.694129943847656,0.2569863796234131
39198.1875,36974.4609375,33.840457916259766,33.01565170288086,0.21182695031166077
38849.04296875,34721.4609375,33.2718620300293,33.44793701171875,0.3146589398384094
39269.94140625,37404.01171875,32.603458404541016,33.96175765991211,0.26924043893814087
39619.40625,39785.96484375,33.07481384277344,33.2699089050293,0.1719159334897995
39496.78515625,38862.609375,33.42774963378906,32.8143424987793,0.2270558774471283
39199.27734375,37141.43359375,34.19367599487305,31.86748695373535,0.3217497766017914
38804.28125,35261.52734375,33.40132141113281,32.3545036315918,0.24308925867080688
39330.77734375,38670.5078125,32.57785415649414,32.93136215209961,0.21853436529636383
38960.7734375,36706.76171875,31.974987030029297,33.3057746887207,0.6828200817108154
39099.29296875,37805.00390625,32.248844146728516,32.78868103027344,0.24650545418262482
38553.12890625,34700.828125,32.172664642333984,32.7139892578125,0.2457769364118576
39190.9921875,38692.796875,33.48870849609375,31.112520217895508,0.3063451945781708
38367.6328125,34187.5546875,33.12185287475586,31.30156898498535,0.2159668356180191
39138.12890625,39005.41015625,33.07453918457031,30.99822998046875,0.27619490027427673
37954.6484375,33048.83984375,31.55650520324707,32.17329025268555,0.8767166137695312
39337.828125,41637.76171875,31.181913375854492,31.970115661621094,1.7185670137405396
38943.01171875,40035.8125,30.725934982299805,32.04383850097656,3.139540672302246
38773.80078125,40007.96484375,31.266132354736328,31.07093620300293,0.37531718611717224
39046.83203125,41478.55859375,31.087541580200195,31.018888473510742,2.973344564437866
38214.73828125,37600.0078125,31.890504837036133,29.9393367767334,0.5418614745140076
38441.2890625,38858.40234375,30.912109375,30.696088790893555,2.094160318374634
37961.44921875,36976.52734375,31.433399200439453,29.832019805908203,0.7384945154190063
37723.7734375,35977.453125,30.335735321044922,30.70507049560547,0.787960410118103
37719.30859375,36743.265625,31.2287540435791,29.355060577392578,0.5262807607650757
37096.19140625,34290.46875,29.698816299438477,30.496784210205078,0.31381770968437195
38534.26953125,42815.7734375,29.51476287841797,29.898725509643555,0.7471111416816711
36772.453125,35196.4140625,29.03264045715332,29.862642288208008,0.3958604633808136
38888.01953125,46407.78515625,29.088756561279297,29.183250427246094,0.6379088759422302
36405.72265625,35574.2109375,29.89977264404297,27.81926918029785,0.4473820626735687
37558.14453125,42166.4609375,28.527599334716797,28.445972442626953,4.773859024047852
37040.19140625,40959.046875,27.6176815032959,28.757606506347656,0.5393216013908386
36143.35546875,37950.53515625,28.61406707763672,27.031042098999023,4.758060932159424
36673.2578125,41939.56640625,28.28636932373047,26.596097946166992,0.5321902632713318
34972.96875,35404.63671875,26.637290954589844,27.558958053588867,1.501754879951477
37194.18359375,47231.86328125,26.510337829589844,26.70594024658203,0.6104012131690979
34686.0234375,37623.40625,25.711824417114258,26.642675399780273,0.5881677865982056
36012.0234375,45685.4765625,25.70823860168457,25.433319091796875,2.4957656860351562
35987.69921875,47329.6484375,25.835243225097656,24.352296829223633,0.8109714388847351
34019.0625,40170.140625,25.5827693939209,23.797218322753906,0.95928955078125
36723.828125,53247.1640625,23.949987411499023,24.556079864501953,1.0959128141403198
33362.73046875,40308.48828125,24.1169376373291,23.55884552001953,1.2036899328231812
34694.90234375,47483.8828125,23.308021545410156,23.435636520385742,2.1909849643707275
34423.98828125,47819.484375,24.144248962402344,21.637868881225586,5.625399589538574
32797.51171875,42329.58984375,23.003150939941406,22.06476402282715,1.9792113304138184
34009.11328125,48742.47265625,21.57866668701172,22.625587463378906,1.382556438446045
33109.98046875,46097.06640625,20.757280349731445,22.7654972076416,0.8716461658477783
31431.0078125,40838.609375,21.743810653686523,20.842660903930664,0.9797279238700867
33675.97265625,51348.27734375,21.290342330932617,20.344160079956055,2.1653060913085938
31291.748046875,43130.90234375,20.551916122436523,20.269350051879883,1.2126247882843018
31954.705078125,47557.6796875,20.67949867248535,19.039779663085938,1.5416274070739746
31045.40625,45307.44921875,19.210779190063477,19.66289520263672,0.9862987995147705
30908.830078125,46429.94921875,19.556316375732422,18.279069900512695,1.2210522890090942
29709.70703125,43360.87109375,18.243635177612305,18.60999870300293,0.9064943194389343
30898.39453125,49831.578125,18.465572357177734,17.200227737426758,0.962119460105896
28852.603515625,43531.00390625,17.514711380004883,17.180614471435547,1.275515079498291
29284.037109375,46835.5,16.63477897644043,16.97552490234375,2.064350128173828
27843.958984375,43356.0859375,16.274263381958008,16.140705108642578,1.70412015914917
28582.2109375,48001.53515625,15.770519256591797,15.441669464111328,1.5700215101242065
28160.404296875,48318.62109375,15.305296897888184,14.6293306350708,5.042355060577393
28464.4453125,51006.265625,13.800599098205566,15.154443740844727,1.1206072568893433
27110.95703125,47916.328125,14.679937362670898,13.068167686462402,1.1999943256378174
26179.216796875,45893.5,12.819339752197266,13.998897552490234,1.1705994606018066
26088.990234375,47292.21484375,13.672113418579102,11.99505615234375,1.3584067821502686
25468.939453125,46497.94921875,11.7597017288208,12.924755096435547,1.4290287494659424
26591.123046875,52279.05078125,12.544899940490723,10.903489112854004,1.9678696393966675
24913.396484375,47573.80859375,10.77440357208252,11.81439208984375,1.288931965827942
25814.5390625,52298.546875,11.528632164001465,9.951977729797363,1.2253532409667969
22727.029296875,42578.3125,10.135154724121094,10.596712112426758,1.3384475708007812
27864.25,61700.88671875,10.670161247253418,8.981974601745605,2.1522750854492188
21316.92578125,40185.828125,9.103720664978027,9.871532440185547,1.4663517475128174
33760.98046875,83564.6640625,10.182600021362305,7.802049160003662,3.351651668548584
21106.5703125,41622.5390625,8.922524452209473,8.455246925354004,1.4167439937591553
64388.12890625,186158.359375,6.907060146331787,9.966655731201172,10.375906944274902
67351.03125,195108.40625,7.340467929840088,9.338028907775879,8.904383659362793
33963.97265625,83418.796875,9.483755111694336,7.699186325073242,1.3193142414093018
38866.94140625,97341.671875,9.390999794006348,8.730644226074219,1.9570128917694092
40157.37890625,98675.53125,8.81414794921875,10.680336952209473,1.807383418083191
30099.84375,63267.4375,10.338088989257812,10.596319198608398,1.9734209775924683
36104.453125,79523.9765625,13.083251953125,9.444096565246582,2.9295639991760254
31450.447265625,61448.19921875,13.125177383422852,11.132416725158691,2.6916677951812744
32371.8203125,61017.80078125,11.959137916564941,14.157970428466797,3.164116621017456
31164.34765625,54533.09765625,13.901766777038574,13.623679161071777,6.010002136230469
28992.765625,45423.41015625,16.576276779174805,12.325913429260254,0.6180501580238342
29585.57421875,45480.94921875,15.858819007873535,13.986881256103516,1.7858943939208984
28302.1953125,40498.078125,15.663073539733887,14.687198638916016,0.5682033896446228
27518.935546875,37824.515625,15.969420433044434,14.396254539489746,0.5305889248847961
28228.77734375,40478.953125,14.99074649810791,14.901196479797363,0.5709913372993469
25946.169921875,35036.88671875,15.553119659423828,13.168834686279297,2.3020339012145996
27849.099609375,43185.54296875,13.246127128601074,13.744185447692871,1.634292721748352
24487.6796875,35391.83203125,12.346587181091309,12.948780059814453,1.9123517274856567
29018.02734375,51920.203125,11.387377738952637,11.735329627990723,1.148640751838684
27786.546875,50938.05859375,10.722959518432617,10.377496719360352,1.92540442943573
26411.134765625,49291.203125,9.92875862121582,9.304425239562988,3.5533411502838135
26601.041015625,51822.58984375,8.44625186920166,9.2914400100708,0.886903703212738
24452.419921875,47111.36328125,7.87530517578125,8.569330215454102,2.379206657409668
25648.640625,51987.72265625,7.710378646850586,7.594247341156006,0.8573814034461975
25080.61328125,51338.38671875,7.178120136260986,7.198475360870361,2.6558520793914795
24831.458984375,51566.890625,6.654613971710205,6.884767532348633,1.3356971740722656
25178.544921875,53207.83984375,6.799891471862793,6.060348033905029,1.9265244007110596
22733.8359375,46578.40234375,6.230434894561768,6.219555854797363,2.00850772857666
21834.615234375,44313.56640625,6.380622386932373,5.6680755615234375,3.463670492172241
27899.630859375,61397.80859375,5.178966999053955,6.6242995262146,1.7581177949905396
21493.94921875,43695.625,5.909368515014648,5.557321548461914,3.0178492069244385
26087.79296875,56486.87890625,6.0086822509765625,5.2311482429504395,1.962956190109253
24699.34375,52428.31640625,5.793224811553955,5.397249221801758,2.0201594829559326
25759.162109375,55047.93359375,6.284820079803467,4.915770053863525,1.1324901580810547
25236.966796875,52839.56640625,5.064508438110352,6.4931321144104,1.3186298608779907
23411.54296875,47282.578125,6.114439010620117,5.6408772468566895,3.9329299926757812
23078.28515625,45829.38671875,6.924738883972168,5.110743999481201,1.2012425661087036
22995.107421875,44898.328125,5.864804267883301,6.45913553237915,4.1162333488464355
23705.8203125,46476.0234375,6.648568630218506,5.791398525238037,1.0851548910140991
21636.603515625,40262.41015625,6.229829788208008,6.499441146850586,5.277702808380127
21265.384765625,39225.90234375,7.369595050811768,5.314808368682861,1.7340134382247925
23612.525390625,45081.1640625,5.761380672454834,6.983210563659668,1.922646403312683
21214.642578125,38911.3984375,6.981213569641113,5.505025863647461,2.9544827938079834
22416.642578125,42092.28515625,5.840848922729492,6.478025913238525,0.9583053588867188
21296.58984375,39412.640625,6.928441047668457,4.9849934577941895,4.776785373687744
23455.98046875,45028.80859375,4.707578182220459,7.061629772186279,1.0142019987106323
22301.58203125,42707.41796875,6.494702339172363,4.587981700897217,1.8932980298995972
21043.1875,39673.2109375,5.290497303009033,5.514707565307617,0.9339751601219177
22220.34765625,42960.98828125,5.55454683303833,4.825728893280029,1.7660893201828003
20776.412109375,39577.07421875,4.860471725463867,5.170620918273926,0.9188767075538635
20838.310546875,40062.99609375,4.740440845489502,4.861999034881592,1.1891804933547974
19155.201171875,36161.84375,4.702435493469238,4.50523042678833,1.4306713342666626
22866.783203125,45601.66015625,4.319502830505371,4.532369613647461,1.7775460481643677
17911.123046875,33620.1328125,4.2347636222839355,4.267632007598877,1.0152729749679565
24915.375,51268.57421875,4.202154159545898,3.7626535892486572,1.5392407178878784
20865.890625,41391.546875,3.4603750705718994,4.3082685470581055,1.103521704673767
24172.537109375,49517.7890625,4.251546859741211,3.232351779937744,2.925712823867798
20719.3984375,40972.3671875,3.365853786468506,4.100193500518799,2.3813765048980713
27141.5,56479.125,4.156644821166992,3.089451789855957,2.313431978225708
23766.931640625,47861.828125,3.7525007724761963,3.6542470455169678,5.731433868408203
23386.9609375,46401.53125,3.6021666526794434,4.171606063842773,1.1431061029434204
24900.306640625,49305.48828125,4.7017741203308105,3.322672128677368,8.116830825805664
21597.306640625,40869.296875,3.9121320247650146,4.5686869621276855,2.8315160274505615
20812.8828125,38544.75390625,4.710413455963135,4.002809524536133,3.6207213401794434
20866.328125,38083.52734375,4.445418834686279,4.648309707641602,1.9712233543395996
21600.267578125,39405.96484375,5.395272731781006,3.873302698135376,2.141582727432251
21941.73046875,39695.6875,4.344568252563477,5.164307117462158,3.8756582736968994
20788.052734375,37000.859375,5.525123119354248,3.91544246673584,0.9398924112319946
21881.916015625,39125.64453125,3.966262102127075,5.635238170623779,2.2383973598480225
20172.037109375,35370.20703125,5.492883205413818,3.8478188514709473,0.9535813927650452
21199.169921875,37717.33984375,4.520949840545654,4.663349151611328,1.1390379667282104
18488.61328125,31694.533203125,4.813599109649658,4.114191055297852,1.573459506034851
23019.39453125,42224.81640625,4.111055374145508,4.410590648651123,1.0754319429397583
18033.203125,31246.576171875,4.030930042266846,4.1286301612854,1.7448253631591797
23705.513671875,44374.546875,4.148038387298584,3.433004856109619,3.519582509994507
21081.265625,38739.890625,3.8503990173339844,3.371868371963501,3.718250036239624
21927.103515625,40807.51953125,3.3039352893829346,3.609137535095215,2.5568807125091553
21298.48828125,39431.79296875,3.073137044906616,3.6397829055786133,3.999448537826538
20845.9375,38545.01953125,3.6564841270446777,2.834007501602173,2.41623854637146
22240.876953125,41432.35546875,2.9938278198242188,3.465177297592163,3.5356414318084717
20797.712890625,38275.171875,3.4289755821228027,2.930455207824707,1.1417402029037476
20039.52734375,36358.9296875,2.86576771736145,3.5680878162384033,2.4773850440979004
20404.412109375,37117.95703125,3.624699592590332,2.7091310024261475,1.476301908493042
21594.43359375,39332.328125,2.8857932090759277,3.601818799972534,2.176102638244629
19616.849609375,34999.0625,3.57574462890625,2.857038974761963,2.0895912647247314
18442.642578125,32332.037109375,2.9865059852600098,3.485556125640869,1.0555163621902466
24357.06640625,44863.8671875,4.032280921936035,2.3028218746185303,1.3769053220748901
