loss,data_loss,dirichlet_loss,neumann_loss,residual_loss
1.459840178489685,0.3884539008140564,0.016202490776777267,0.7473364472389221,0.0
676.1142578125,0.11229598522186279,0.30177149176597595,669.966552734375,0.0
31.132198333740234,0.07505133002996445,0.0902700126171112,29.251747131347656,0.0
4.385488986968994,0.11934899538755417,0.02571658231317997,3.7518084049224854,0.0
12.995748519897461,0.18628451228141785,0.005146045703440905,12.70654296875,0.0
0.6965930461883545,0.24918675422668457,0.0006276521016843617,0.4348532557487488,0.0
32.40586853027344,0.30366015434265137,0.005837977398186922,31.98544692993164,0.0
1.7450003623962402,0.28766486048698425,0.00362705672159791,1.3847943544387817,0.0
16.08486557006836,0.26621493697166443,0.0036615526769310236,15.7454195022583,0.0
9.411173820495605,0.24252058565616608,0.0012680739164352417,9.143291473388672,0.0
1.6603479385375977,0.22088772058486938,0.0008905946742743254,1.4216482639312744,0.0
14.895492553710938,0.20748624205589294,0.0036055706441402435,14.61589527130127,0.0
3.081303119659424,0.20220965147018433,0.002949949586763978,2.820094347000122,0.0
3.197355270385742,0.20267851650714874,0.002505873329937458,2.944559335708618,0.0
9.194050788879395,0.20427875220775604,0.002688478445634246,8.936002731323242,0.0
2.3921799659729004,0.2047000229358673,0.0019368232460692525,2.1487433910369873,0.0
1.1473629474639893,0.20646584033966064,0.001590543775819242,0.909086287021637,0.0
5.665595531463623,0.2102319896221161,0.0016419992316514254,5.422523498535156,0.0
3.428910255432129,0.2143384963274002,0.0011634790571406484,3.1913020610809326,0.0
0.3039889931678772,0.21851256489753723,0.0006914343102835119,0.0716477632522583,0.0
1.5430020093917847,0.22273844480514526,0.0006728561711497605,1.3068064451217651,0.0
2.992065906524658,0.226335808634758,0.0007203700370155275,2.7513227462768555,0.0
1.6630040407180786,0.22878092527389526,0.0005370128783397377,1.423482894897461,0.0
0.2702651023864746,0.2305585741996765,0.00035523599945008755,0.03260181471705437,0.0
1.038883924484253,0.23198722302913666,0.00038229458732530475,0.7992508411407471,0.0
2.1598329544067383,0.23253484070301056,0.00044940158841200173,1.9183101654052734,0.0
1.4587303400039673,0.2320718765258789,0.0003454644756857306,1.2197492122650146,0.0
0.38471752405166626,0.23111966252326965,0.00021252648730296642,0.14934735000133514,0.0
0.37428998947143555,0.23002652823925018,0.00019844964845106006,0.14029444754123688,0.0
0.9277907609939575,0.2288920134305954,0.00024975588894449174,0.6939036250114441,0.0
1.1156171560287476,0.22771774232387543,0.00026467093266546726,0.882606029510498,0.0
0.7679920196533203,0.22652240097522736,0.0002232126862509176,0.5370053648948669,0.0
0.3589513897895813,0.2253209799528122,0.0001769236841937527,0.13009193539619446,0.0
0.2591274082660675,0.22403071820735931,0.0001709900825517252,0.03167688846588135,0.0
0.435770720243454,0.22246915102005005,0.0002125778264598921,0.2090500146150589,0.0
0.6412267684936523,0.22046132385730743,0.00028789680800400674,0.41500747203826904,0.0
0.680051326751709,0.21795955300331116,0.0003841541474685073,0.4544087052345276,0.0
0.5423760414123535,0.2150956243276596,0.000497001688927412,0.3173404037952423,0.0
0.3569294214248657,0.21214443445205688,0.000623394618742168,0.13231708109378815,0.0
0.25407081842422485,0.20944274961948395,0.0007505061803385615,0.02961794286966324,0.0
0.2729858160018921,0.2073119431734085,0.0008527892059646547,0.04861810430884361,0.0
0.3602157235145569,0.20599967241287231,0.0009003722225315869,0.13620862364768982,0.0
0.428303599357605,0.205634206533432,0.000873611425049603,0.20519717037677765,0.0
0.42346328496932983,0.20619501173496246,0.000774657295551151,0.20177514851093292,0.0
0.3557979166507721,0.20751245319843292,0.0006278690416365862,0.13572807610034943,0.0
0.2769816219806671,0.20930160582065582,0.00046851637307554483,0.05830967798829079,0.0
0.23463831841945648,0.21121808886528015,0.00032781733898445964,0.016863884404301643,0.0
0.24242813885211945,0.21291834115982056,0.00022327524493448436,0.025044290348887444,0.0
0.27957990765571594,0.21411330997943878,0.0001575927744852379,0.06231475621461868,0.0
0.3111798167228699,0.21461042761802673,0.00012426223838701844,0.09408414363861084,0.0
0.3131367564201355,0.21433953940868378,0.0001153155171778053,0.09649091213941574,0.0
0.2858349084854126,0.21335425972938538,0.00012633786536753178,0.06995390355587006,0.0
0.24892187118530273,0.21180592477321625,0.00015630187408532947,0.03398991376161575,0.0
0.22439567744731903,0.20990177989006042,0.00020397176558617502,0.01041446253657341,0.0
0.22216714918613434,0.20786114037036896,0.00026473638718016446,0.009011279791593552,0.0
