loss,data_loss,dirichlet_loss,neumann_loss
0.0032345063518732786,0.002787993522360921,3.92623151128646e-05,1.0777901479741558e-05
0.003297260729596019,0.0027843185234814882,3.270152228651568e-05,3.718539664987475e-05
0.003098226385191083,0.0027240656781941652,3.0374983907677233e-05,1.4082175766816363e-05
0.003003888064995408,0.0026620374992489815,3.1342315196525306e-05,5.685512860509334e-06
0.0030559743754565716,0.0026480795349925756,2.6291922040400095e-05,2.8995129468967207e-05
0.0029334095306694508,0.0026092841289937496,2.557618063292466e-05,1.3672685781784821e-05
0.002810811623930931,0.0025346504990011454,2.5687246306915767e-05,3.857720912492368e-06
0.0028483562637120485,0.002472339430823922,2.706493432924617e-05,2.1073508833069354e-05
0.0027092061936855316,0.0024165972135961056,2.554754973971285e-05,7.426677711919183e-06
0.0026575641240924597,0.0023814751766622066,2.4734115868341178e-05,5.749545834987657e-06
0.002658586949110031,0.0023312426637858152,2.352236333535984e-05,1.842412348196376e-05
0.002523501170799136,0.0022648910526186228,2.4495009711245075e-05,2.731993617999251e-06
0.0025039701722562313,0.002231997437775135,2.1785272110719234e-05,1.0823998309206218e-05
0.0024562471080571413,0.0021997021976858377,2.0616344045265578e-05,1.0076286343974061e-05
0.0023707321379333735,0.0021503339521586895,2.0790354028576985e-05,2.4989305984490784e-06
0.0023747398518025875,0.0021116468124091625,1.9736678950721398e-05,1.3145237971912138e-05
0.0022647681180387735,0.002065123524516821,1.9237013475503772e-05,1.4548957096849335e-06
0.002256759675219655,0.002019977429881692,1.8875660316552967e-05,9.605166269466281e-06
0.0021869277115911245,0.0019763412419706583,1.9534594684955664e-05,3.0481301109830383e-06
0.0021532524842768908,0.0019392335088923573,1.836503724916838e-05,6.073721579014091e-06
0.0021110244560986757,0.0019144563702866435,1.7472877516411245e-05,4.367838755570119e-06
0.0020576827228069305,0.0018613750580698252,1.785777749319095e-05,3.545964773365995e-06
0.0020265886560082436,0.0018295078771188855,1.7366535757901147e-05,4.683045062847668e-06
0.0019711616914719343,0.0017932968912646174,1.6423078704974614e-05,2.7268054054729873e-06
0.0019386685453355312,0.0017607600893825293,1.5840876585571095e-05,3.899946932506282e-06
0.0018931512022390962,0.0017122122226282954,1.67199395946227e-05,2.7479165964905405e-06
0.0018549712840467691,0.0016800903249531984,1.590004649187904e-05,3.1760816909809364e-06
0.001826004241593182,0.0016463628271594644,1.5979490854078904e-05,3.969293629779713e-06
0.0017799141351133585,0.001615984714590013,1.5791269106557593e-05,1.203331748911296e-06
0.0017852410674095154,0.0015751270111650229,1.8969136363011785e-05,4.084555257577449e-06
0.0018071276135742664,0.0015605364460498095,2.428137304377742e-05,7.55500309423951e-07
0.002066588494926691,0.0015182263450697064,5.1722367061302066e-05,6.2277072174765635e-06
0.0031074951402843,0.001560050412081182,0.00015055981930345297,8.369333045266103e-06
0.006805437617003918,0.0016594144981354475,0.0005119701381772757,5.264431365503697e-06
0.017833584919571877,0.002249544020742178,0.0015515893464908004,1.3629331078846008e-05
0.019580835476517677,0.0025283771101385355,0.0016848944360390306,4.0702845581108704e-05
0.0032005058601498604,0.002129513304680586,8.185852493625134e-05,5.048144157626666e-05
0.009278517216444016,0.002755354158580303,0.000647595850750804,9.4409679149976e-06
0.0025358744896948338,0.0020050641614943743,2.372528615524061e-05,5.871149187441915e-05
0.0056466031819581985,0.001814616029150784,0.0003802696301136166,5.858169060957152e-06
0.004436977207660675,0.0017237821593880653,0.00024071488587651402,6.120924808783457e-05
0.002248171018436551,0.002006501890718937,2.1830872356076725e-05,4.672079739975743e-06
0.004943761043250561,0.002796900225803256,0.00018863215518649668,5.210782546782866e-05
0.003411968471482396,0.002082027727738023,0.00013113666500430554,3.714814511113218e-06
0.002196680987253785,0.001818149583414197,1.8041757357423194e-05,3.962276241509244e-05
0.0033313031308352947,0.0018438725965097547,0.00014721717161592096,3.0517396680806996e-06
0.003605327568948269,0.0019610619638115168,0.00014470983296632767,3.9433441997971386e-05
0.002332596108317375,0.001799329649657011,4.523786628851667e-05,1.6177535144379362e-05
0.0022398228757083416,0.0018865593010559678,2.4320233933394775e-05,2.2012218323652633e-05
0.0028582734521478415,0.0019369057845324278,7.442695641657338e-05,3.541963451425545e-05
0.0026423984672874212,0.0019973446615040302,6.206265970831737e-05,4.885416274191812e-06
0.0022540357895195484,0.0018626274541020393,2.018019586103037e-05,3.792128700297326e-05
0.0020111945923417807,0.001624440774321556,3.167848990415223e-05,1.3993792890687473e-05
0.002225616481155157,0.001636264263652265,5.463815250550397e-05,8.594136488682125e-06
0.002369107212871313,0.0016787868225947022,5.579480421147309e-05,2.6474463084014133e-05
0.0020265099592506886,0.0016971721779555082,3.0035953386686742e-05,5.795646302431123e-06
0.0017834157915785909,0.0015973035478964448,1.4447059584199451e-05,8.32833302411018e-06
0.0018457140540704131,0.001578795025125146,1.8964672563015483e-05,1.5454455933650024e-05
0.001989904558286071,0.001567649538628757,4.02859877794981e-05,3.878997631545644e-06
0.0019154910696670413,0.0016301764408126473,2.6175575840170495e-05,4.71177327199257e-06
0.0016257867682725191,0.0014518228126689792,1.317988153459737e-05,8.433035873167682e-06
0.0015221864450722933,0.0013959998032078147,1.0811480933625717e-05,3.6143585475656437e-06
0.0016902635106816888,0.0013756259577348828,3.0663890356663615e-05,1.599728761902952e-06
0.0017162793083116412,0.0014174506068229675,2.802373273880221e-05,3.718285370268859e-06
0.0014847986167296767,0.001338623696938157,1.335953038505977e-05,2.5159311007882934e-06
0.0013579579535871744,0.0012960463063791394,5.620894171443069e-06,1.1405428494981606e-06
0.0014496722724288702,0.001263436279259622,1.7800826753955334e-05,1.6455511513413512e-06
0.0014898593071848154,0.0013207700103521347,1.596541733306367e-05,1.8870314306695946e-06
0.0013674477813765407,0.0012412098003551364,1.210495611303486e-05,1.037688207361498e-06
0.0012533635599538684,0.00118450284935534,6.401412974810228e-06,9.693123956822092e-07
0.00126192020252347,0.001148748560808599,1.0584337360342033e-05,1.4656485518571571e-06
0.0012959112646058202,0.0011318392353132367,1.551706372993067e-05,1.7802748288886505e-06
0.001247477950528264,0.001103909919038415,1.3604896594188176e-05,1.5038070841910667e-06
0.0011577070690691471,0.0010732481023296714,7.92610262578819e-06,1.0395866638646112e-06
0.0011197595158591866,0.0010388100054115057,7.762456334603485e-06,6.649928536717198e-07
0.0011405613040551543,0.0010471815476194024,9.01463681657333e-06,6.466943887062371e-07
0.0011491018813103437,0.0010063308291137218,1.326107212662464e-05,2.032074007729534e-06
0.001123653957620263,0.0010059633059427142,7.218794053187594e-06,9.100534043682273e-06
0.0012273223837837577,0.0009484020993113518,5.5119808166637085e-06,4.4760090531781316e-05
0.00207069655880332,0.0009232640150003135,5.081426479591755e-06,0.0002193236432503909
0.006401508115231991,0.0009201052598655224,9.345209946332034e-06,0.0010775901610031724
0.009291690774261951,0.0009679232607595623,9.775260878086556e-06,0.0016452029813081026
0.0015046733897179365,0.001185668515972793,1.7831180230132304e-05,2.813860737660434e-05
