loss,res_loss,d0_loss,d1_loss,neu_loss
74.87933349609375,28.331520080566406,0.06309472024440765,0.028338635340332985,0.0831134021282196
88835.953125,65964.5390625,27.665992736816406,16.970775604248047,55.303279876708984
92757.6953125,72154.078125,28.765039443969727,12.118231773376465,16.19831085205078
53588.58203125,45981.54296875,8.581368446350098,6.598724365234375,1.6991280317306519
34916.97265625,32077.185546875,1.7339727878570557,3.8785009384155273,3.3549258708953857
24654.890625,20912.216796875,5.36617374420166,1.9891513586044312,6.501160144805908
13457.8857421875,11384.205078125,3.346184015274048,0.7706322073936462,1.5272184610366821
9569.3896484375,9205.03125,0.3822954297065735,0.2946542203426361,2.5883874893188477
8246.5244140625,7329.3798828125,1.4737235307693481,0.34045207500457764,1.00568687915802
6920.00927734375,5942.03369140625,1.166101098060608,0.7765783071517944,0.6635838150978088
5876.13525390625,4982.67041015625,0.8960633277893066,0.8802831172943115,0.5291404128074646
4911.220703125,3780.14306640625,1.3227245807647705,0.9313086867332458,0.406081885099411
4109.232421875,2858.541015625,1.2813411951065063,1.2136059999465942,0.32175585627555847
3415.997314453125,2611.06201171875,0.8416593074798584,0.7621936202049255,0.3008781373500824
2433.2021484375,2092.169677734375,0.4294516444206238,0.2386064976453781,0.7003507018089294
2265.135009765625,2098.510009765625,0.22880403697490692,0.08858513832092285,0.79305100440979
2244.531982421875,2116.770263671875,0.21329380571842194,0.03565160557627678,0.3289048969745636
1925.0535888671875,1780.5528564453125,0.2373308539390564,0.04471840709447861,0.3476044535636902
2112.25439453125,1975.453857421875,0.18844228982925415,0.07850346714258194,0.332774817943573
1513.892578125,1362.1629638671875,0.16057133674621582,0.1296570599079132,0.6615498661994934
1806.5799560546875,1734.6097412109375,0.10716000199317932,0.027122531086206436,0.4829024374485016
1517.596435546875,1451.7777099609375,0.097172811627388,0.02980198711156845,0.23312410712242126
1815.9344482421875,1728.37646484375,0.13830478489398956,0.03308769688010216,0.1861657053232193
1620.482421875,1492.091064453125,0.15581931173801422,0.09559088945388794,0.26862993836402893
1406.9654541015625,1275.2261962890625,0.1575588881969452,0.09586246311664581,0.5028549432754517
1437.5174560546875,1347.0609130859375,0.1200166642665863,0.056810151785612106,0.20430658757686615
1077.040283203125,1009.421875,0.08921097964048386,0.03924781084060669,0.3389039635658264
1050.7891845703125,1006.0894775390625,0.05879553034901619,0.025576414540410042,0.251377135515213
912.3638305664062,856.5667724609375,0.07116451859474182,0.03208325058221817,0.417316734790802
894.1769409179688,849.6471557617188,0.05140775442123413,0.0272446870803833,0.5203527212142944
876.0598754882812,809.0283203125,0.06077556312084198,0.050397586077451706,1.1445016860961914
716.6991577148438,649.7830200195312,0.09397139400243759,0.03732157498598099,0.1269649714231491
813.7122802734375,742.433349609375,0.12705844640731812,0.011074570938944817,0.22123944759368896
548.9837036132812,513.398193359375,0.05097726359963417,0.015207311138510704,0.24932284653186798
855.3270263671875,807.5418701171875,0.08115877956151962,0.011453160084784031,0.14792071282863617
723.0548706054688,672.1585693359375,0.08113740384578705,0.017438296228647232,0.16084885597229004
686.9840087890625,633.5533447265625,0.08689268678426743,0.017687421292066574,0.11406028270721436
766.683349609375,726.8344116210938,0.0513397715985775,0.025981348007917404,0.11883322894573212
646.1682739257812,604.9329833984375,0.05388723313808441,0.025387652218341827,0.15978451073169708
575.6063842773438,540.7056884765625,0.04454435408115387,0.02056472934782505,0.23461365699768066
656.4624633789062,614.4982299804688,0.05393971875309944,0.02139332890510559,0.42977213859558105
543.4638671875,514.8644409179688,0.04006697237491608,0.015065633691847324,0.10331670939922333
554.2715454101562,513.4771118164062,0.050061702728271484,0.014760534279048443,0.8383273482322693
575.0302124023438,539.9459228515625,0.05464129522442818,0.01182667724788189,0.18502569198608398
481.04705810546875,444.78289794921875,0.048991382122039795,0.01461608987301588,0.44604039192199707
533.3814697265625,501.6499328613281,0.036712512373924255,0.01779051125049591,0.4480038583278656
414.87530517578125,383.8347473144531,0.03587396815419197,0.02458333969116211,0.08118800818920135
508.583740234375,465.4881896972656,0.07010161876678467,0.014198053628206253,0.09456970542669296
407.4883728027344,375.120361328125,0.04908417537808418,0.013038797304034233,0.13065136969089508
404.6018981933594,378.64739990234375,0.03361889719963074,0.016273902729153633,0.1008085310459137
464.6741027832031,435.3145751953125,0.03244216367602348,0.021133357658982277,0.2571764886379242
343.16326904296875,302.5232238769531,0.04268898814916611,0.03488214686512947,0.18544961512088776
370.2212219238281,340.55084228515625,0.04066811501979828,0.013360831886529922,0.2655899226665497
336.5979309082031,294.2149658203125,0.047151464968919754,0.0354127511382103,0.11008545756340027
376.8861389160156,325.5184631347656,0.08405782282352448,0.015143346041440964,0.17670974135398865
266.61492919921875,232.6149139404297,0.04812563210725784,0.014959349296987057,0.24575096368789673
384.86456298828125,357.5372314453125,0.03467227518558502,0.0151978163048625,0.2392278015613556
340.1571960449219,308.165283203125,0.04808400943875313,0.01301966980099678,0.14400674402713776
403.6184387207031,366.0505676269531,0.054319288581609726,0.018682917580008507,0.1066761314868927
225.23121643066406,199.97059631347656,0.03481978923082352,0.012070130556821823,0.18156640231609344
798.8107299804688,772.0176391601562,0.032062187790870667,0.015095663256943226,0.3214148283004761
710.5776977539062,682.56787109375,0.03542960435152054,0.015651939436793327,0.2469070553779602
511.5461730957031,479.76141357421875,0.03617842122912407,0.02319430559873581,0.2098374217748642
812.357177734375,767.1464233398438,0.04878915101289749,0.03903256356716156,0.12999258935451508
506.02178955078125,455.4001159667969,0.08636799454689026,0.013264244422316551,0.08055449277162552
470.0400390625,424.7229309082031,0.07322438061237335,0.015381898730993271,0.10139776766300201
724.1471557617188,695.280517578125,0.03542294725775719,0.020104387775063515,0.11029955744743347
307.5346984863281,276.80670166015625,0.0446336567401886,0.015367391519248486,0.07274844497442245
713.4595336914062,669.7938232421875,0.07330527901649475,0.012440613470971584,0.0792776495218277
939.5950317382812,894.7312622070312,0.07082998007535934,0.016164328902959824,0.13666577637195587
371.89593505859375,317.2763366699219,0.04752149060368538,0.06004564091563225,0.08360367268323898
699.5421752929688,657.8532104492188,0.031831830739974976,0.0499098040163517,0.08181850612163544
786.428466796875,723.8090209960938,0.03296336904168129,0.09020828455686569,0.1033613309264183
410.0269470214844,374.29327392578125,0.0390813834965229,0.029324213042855263,0.15308842062950134
537.69921875,481.60906982421875,0.06946491450071335,0.04091315343976021,0.0901099219918251
600.2330932617188,555.4172973632812,0.0487290658056736,0.0393519252538681,0.07753036171197891
350.4363098144531,312.94891357421875,0.05779814347624779,0.015361402183771133,0.09076377749443054
482.7278137207031,436.4431457519531,0.052254509180784225,0.03839797526597977,0.09584268182516098
430.8397521972656,390.86328125,0.03501269221305847,0.04288308694958687,0.10286019742488861
373.70361328125,338.02142333984375,0.03645172715187073,0.032216332852840424,0.13481532037258148
389.3725280761719,336.2041015625,0.06853599101305008,0.03563842177391052,0.10812220722436905
386.07989501953125,354.69677734375,0.049467314034700394,0.010530862025916576,0.13840481638908386
315.3805236816406,287.48345947265625,0.04173548147082329,0.01251919288188219,0.07697247713804245
424.41400146484375,378.0491943359375,0.07735782116651535,0.013894205912947655,0.07388118654489517
270.7071228027344,243.50357055664062,0.03463779389858246,0.017847951501607895,0.09607062488794327
649.4669799804688,601.7847900390625,0.046509433537721634,0.045315857976675034,0.1769542098045349
645.7554931640625,615.7979736328125,0.04629082605242729,0.011348716914653778,0.11377343535423279
530.3425903320312,469.9307861328125,0.061470068991184235,0.05743950605392456,0.09570480138063431
459.2359313964844,391.4397277832031,0.09414037317037582,0.038929086178541183,0.12614862620830536
472.2054138183594,405.3249816894531,0.1137206181883812,0.018203312531113625,0.09184695780277252
470.9762878417969,394.09228515625,0.07216881960630417,0.07914961129426956,0.12247780710458755
320.0069885253906,289.9804382324219,0.043388016521930695,0.01360589824616909,0.15296098589897156
403.45587158203125,356.890380859375,0.07751002162694931,0.011939088813960552,0.18409474194049835
415.15966796875,348.3717041015625,0.07168997079133987,0.05904965102672577,0.14181414246559143
240.05934143066406,189.49832153320312,0.08313858509063721,0.016488708555698395,0.07473829388618469
