loss,data_loss,dirichlet_loss,neumann_loss,residual_loss
0.3781471252441406,0.10360351204872131,0.0019536723848432302,0.051001373678445816,0.0
2151.374267578125,0.23664815723896027,0.04334581643342972,430.1408386230469,0.0
186.32159423828125,0.14347989857196808,0.002192688174545765,37.231239318847656,0.0
1.008697271347046,0.09796532243490219,0.005341825075447559,0.171462744474411,0.0
91.82432556152344,0.08139089494943619,0.011347556486725807,18.325891494750977,0.0
1.105654001235962,0.08540672063827515,0.0068329256027936935,0.19038361310958862,0.0
157.1056365966797,0.09467209875583649,0.006438980344682932,31.389314651489258,0.0
0.9213207960128784,0.08349841088056564,0.0079826470464468,0.15159918367862701,0.0
99.57638549804688,0.07778207957744598,0.01461512316018343,19.87049102783203,0.0
30.42911720275879,0.09178679436445236,0.0048333159647881985,6.057799339294434,0.0
19.542879104614258,0.1145605519413948,0.0004818796005565673,3.884699821472168,0.0
69.2599105834961,0.13253067433834076,0.0024260380305349827,13.820624351501465,0.0
10.193181991577148,0.1412263959646225,0.0019234425853937864,2.006544351577759,0.0
10.542140007019043,0.1470826268196106,0.0017768318066373467,2.075457811355591,0.0
37.37800216674805,0.14941315352916718,0.001992587698623538,7.441732406616211,0.0
18.170255661010742,0.14739616215229034,0.0014181918231770396,3.601735830307007,0.0
0.3972969651222229,0.14396682381629944,0.0008900288958102465,0.04888596758246422,0.0
7.921334266662598,0.14049935340881348,0.0008115122909657657,1.5545439720153809,0.0
17.562942504882812,0.13594917953014374,0.000702721590641886,3.4839930534362793,0.0
11.828351974487305,0.12985680997371674,0.00033346988493576646,2.3390321731567383,0.0
2.3363523483276367,0.12336921691894531,0.00012167547538410872,0.4423532783985138,0.0
0.4886864423751831,0.11760871857404709,0.0003375067899469286,0.07354053109884262,0.0
4.84868860244751,0.11303569376468658,0.0008410230511799455,0.9454485177993774,0.0
8.294039726257324,0.10975202172994614,0.001311227330006659,1.63423490524292,0.0
6.7222723960876465,0.10763433575630188,0.0015310767339542508,1.3198654651641846,0.0
2.7247984409332275,0.10637358576059341,0.0015397508395835757,0.5206054449081421,0.0
